realization,sample,temperature,kin_energy,pot_energy
1,574,1.120811,1.681217,-1.293280
1,575,1.109727,1.664590,-1.272825
1,576,1.105933,1.658899,-1.234157
1,577,1.120322,1.680482,-1.263402
1,578,1.112353,1.668529,-1.237040
1,579,1.095673,1.643510,-1.258535
1,580,1.102911,1.654367,-1.233627
1,581,1.113467,1.670200,-1.262131
1,582,1.098623,1.647934,-1.223092
1,583,1.114845,1.672267,-1.253925
1,584,1.112220,1.668331,-1.253580
1,585,1.114818,1.672227,-1.264066
1,586,1.102782,1.654173,-1.206236
1,587,1.120885,1.681328,-1.255074
1,588,1.104961,1.657441,-1.242018
1,589,1.113206,1.669809,-1.297248
1,590,1.110622,1.665933,-1.296544
1,591,1.122487,1.683730,-1.301239
1,592,1.100219,1.650328,-1.248356
1,593,1.098982,1.648472,-1.250512
1,594,1.118892,1.678338,-1.260391
1,595,1.131311,1.696967,-1.252686
1,596,1.092492,1.638738,-1.187578
1,597,1.107705,1.661558,-1.255447
1,598,1.072140,1.608210,-1.192131
1,599,1.119244,1.678867,-1.256931
1,600,1.115370,1.673056,-1.247731
1,601,1.096638,1.644957,-1.219554
1,602,1.102998,1.654497,-1.245064
1,603,1.083848,1.625772,-1.224993
1,604,1.119166,1.678749,-1.248233
1,605,1.111083,1.666624,-1.229797
1,606,1.117648,1.676472,-1.263400
1,607,1.085625,1.628437,-1.236216
1,608,1.101850,1.652775,-1.273445
1,609,1.109933,1.664900,-1.226920
1,610,1.083999,1.625999,-1.214704
1,611,1.113093,1.669640,-1.258175
1,612,1.108399,1.662599,-1.221126
1,613,1.105724,1.658587,-1.213219
1,614,1.098829,1.648243,-1.232916
1,615,1.109181,1.663771,-1.235411
1,616,1.118166,1.677249,-1.275202
1,617,1.124626,1.686939,-1.278884
1,618,1.111270,1.666904,-1.240789
1,619,1.113777,1.670665,-1.218122
1,620,1.121963,1.682944,-1.220235
1,621,1.124963,1.687445,-1.238273
1,622,1.136320,1.704479,-1.292271
1,623,1.092192,1.638288,-1.231467
1,624,1.116448,1.674672,-1.294032
1,625,1.119956,1.679934,-1.309103
1,626,1.125532,1.688297,-1.298915
1,627,1.135117,1.702676,-1.316310
1,628,1.120060,1.680090,-1.295296
1,629,1.111283,1.666924,-1.284812
1,630,1.117163,1.675744,-1.310297
1,631,1.129122,1.693683,-1.327882
1,632,1.099170,1.648756,-1.250300
1,633,1.134658,1.701987,-1.336558
1,634,1.097714,1.646571,-1.237829
1,635,1.135921,1.703882,-1.335040
1,636,1.089922,1.634883,-1.223247
1,637,1.118124,1.677186,-1.275128
1,638,1.103458,1.655187,-1.217660
1,639,1.093961,1.640942,-1.189451
1,640,1.111690,1.667535,-1.207120
1,641,1.085633,1.628449,-1.161474
1,642,1.111933,1.667900,-1.253611
1,643,1.065746,1.598620,-1.177145
1,644,1.140138,1.710207,-1.343119
1,645,1.103791,1.655686,-1.244959
1,646,1.115319,1.672978,-1.272229
1,647,1.115660,1.673490,-1.264030
1,648,1.090561,1.635841,-1.213121
1,649,1.109564,1.664346,-1.267854
1,650,1.096234,1.644350,-1.224777
1,651,1.125519,1.688279,-1.267990
1,652,1.116069,1.674103,-1.273195
1,653,1.106560,1.659840,-1.252435
1,654,1.093827,1.640741,-1.256666
1,655,1.113075,1.669613,-1.272360
1,656,1.095726,1.643589,-1.223450
1,657,1.106580,1.659870,-1.216638
1,658,1.124146,1.686220,-1.222835
1,659,1.106260,1.659390,-1.199200
1,660,1.118740,1.678110,-1.253025
1,661,1.091332,1.636997,-1.194777
1,662,1.120043,1.680064,-1.273879
1,663,1.121090,1.681635,-1.274917
1,664,1.125291,1.687937,-1.271982
1,665,1.119504,1.679256,-1.285725
1,666,1.116883,1.675325,-1.235097
1,667,1.141184,1.711776,-1.281152
1,668,1.071401,1.607102,-1.156451
1,669,1.111542,1.667313,-1.232396
1,670,1.092006,1.638009,-1.209740
1,671,1.122753,1.684129,-1.264430
1,672,1.090580,1.635870,-1.222742
1,673,1.125567,1.688351,-1.266422
1,674,1.121781,1.682672,-1.280745
1,675,1.127518,1.691277,-1.302434
1,676,1.124966,1.687449,-1.299597
1,677,1.097952,1.646928,-1.242778
1,678,1.096471,1.644707,-1.217443
1,679,1.131042,1.696563,-1.256208
1,680,1.109023,1.663535,-1.236428
1,681,1.120619,1.680929,-1.306445
1,682,1.128049,1.692074,-1.287770
1,683,1.101852,1.652778,-1.221417
1,684,1.131722,1.697584,-1.260809
1,685,1.096003,1.644004,-1.187129
1,686,1.132290,1.698436,-1.248021
1,687,1.093134,1.639700,-1.196287
1,688,1.119189,1.678784,-1.252275
1,689,1.086182,1.629273,-1.196392
1,690,1.123605,1.685408,-1.285788
1,691,1.098790,1.648185,-1.222357
1,692,1.113396,1.670094,-1.240271
1,693,1.117532,1.676298,-1.239379
1,694,1.099601,1.649402,-1.228903
1,695,1.108127,1.662190,-1.248140
1,696,1.121188,1.681782,-1.290389
1,697,1.130619,1.695928,-1.310726
