realization,sample,temperature,kin_energy,pot_energy
1,219,0.999219,1.498829,-2.107577
1,220,0.979243,1.468864,-2.077093
1,221,0.981953,1.472930,-2.081100
1,222,0.969556,1.454334,-2.062442
1,223,1.008178,1.512267,-2.120597
1,224,0.995877,1.493816,-2.101937
1,225,0.965230,1.447845,-2.057064
1,226,0.995936,1.493904,-2.102095
1,227,1.003886,1.505829,-2.114110
1,228,1.001871,1.502807,-2.111076
1,229,1.023592,1.535389,-2.143680
1,230,1.015858,1.523788,-2.132334
1,231,1.018254,1.527381,-2.135652
1,232,1.082406,1.623609,-2.233060
1,233,1.064456,1.596684,-2.206159
1,234,1.076209,1.614313,-2.224554
1,235,1.065582,1.598373,-2.208060
1,236,1.075626,1.613438,-2.222332
1,237,1.096872,1.645308,-2.255243
1,238,1.030910,1.546364,-2.156145
1,239,1.037400,1.556101,-2.165248
1,240,1.037165,1.555747,-2.164665
1,241,0.994872,1.492308,-2.100762
1,242,0.964597,1.446895,-2.055191
1,243,0.997074,1.495611,-2.104214
1,244,0.980655,1.470982,-2.078701
1,245,0.961646,1.442469,-2.051704
1,246,0.985278,1.477917,-2.086181
1,247,1.008735,1.513103,-2.121500
1,248,1.019214,1.528822,-2.137119
1,249,0.988892,1.483338,-2.090894
1,250,0.997719,1.496578,-2.104023
1,251,0.990136,1.485204,-2.093320
1,252,1.055977,1.583965,-2.192967
1,253,0.968666,1.452999,-2.061392
1,254,1.010063,1.515094,-2.122641
1,255,1.037410,1.556114,-2.164214
1,256,0.998881,1.498322,-2.106305
1,257,1.042406,1.563609,-2.172321
1,258,1.054291,1.581436,-2.189364
1,259,1.053553,1.580329,-2.188871
1,260,1.036112,1.554168,-2.162789
1,261,1.057716,1.586574,-2.195141
1,262,1.033943,1.550915,-2.159156
1,263,1.048784,1.573176,-2.181594
1,264,1.022031,1.533046,-2.142132
1,265,1.008470,1.512705,-2.121894
1,266,1.054005,1.581007,-2.189684
1,267,1.012659,1.518988,-2.127810
1,268,1.041394,1.562091,-2.170701
1,269,1.018346,1.527519,-2.135967
1,270,1.036846,1.555269,-2.163606
1,271,1.052856,1.579285,-2.187535
1,272,1.021768,1.532652,-2.140501
1,273,1.010185,1.515278,-2.123443
1,274,1.025872,1.538809,-2.146747
1,275,1.037496,1.556244,-2.164563
1,276,1.013669,1.520503,-2.127957
1,277,1.015817,1.523725,-2.131219
1,278,0.983838,1.475758,-2.083220
1,279,1.002515,1.503773,-2.111018
1,280,0.934738,1.402106,-2.009915
1,281,0.925719,1.388578,-1.995482
1,282,0.929415,1.394123,-2.001288
1,283,0.958823,1.438234,-2.044692
1,284,0.948096,1.422144,-2.028432
1,285,0.982853,1.474280,-2.080933
1,286,0.976519,1.464778,-2.070807
1,287,0.987170,1.480755,-2.086882
1,288,1.017340,1.526010,-2.132600
1,289,0.999484,1.499225,-2.105749
1,290,1.010277,1.515416,-2.122318
1,291,0.967657,1.451485,-2.058789
1,292,1.031027,1.546540,-2.154164
1,293,0.975287,1.462931,-2.070037
1,294,0.969068,1.453601,-2.061064
1,295,1.014557,1.521836,-2.129818
1,296,0.981822,1.472733,-2.080517
1,297,0.962488,1.443733,-2.051618
1,298,0.969737,1.454606,-2.062442
1,299,0.995684,1.493526,-2.101698
1,300,0.960600,1.440900,-2.047845
1,301,1.008137,1.512205,-2.120111
1,302,1.042774,1.564161,-2.172685
1,303,1.015051,1.522577,-2.130550
1,304,1.048543,1.572815,-2.181213
1,305,1.029764,1.544646,-2.152565
1,306,1.004456,1.506684,-2.114751
1,307,1.021454,1.532180,-2.139493
1,308,0.992535,1.488803,-2.096251
1,309,0.960709,1.441063,-2.047697
1,310,0.969851,1.454777,-2.062275
1,311,0.956440,1.434660,-2.041920
1,312,0.928162,1.392244,-1.998851
1,313,0.915971,1.373956,-1.980353
1,314,0.902778,1.354168,-1.960511
1,315,0.893200,1.339800,-1.946520
1,316,0.902981,1.354471,-1.961196
1,317,0.911918,1.367876,-1.973795
1,318,0.958728,1.438091,-2.044869
1,319,0.954401,1.431602,-2.038642
1,320,0.951519,1.427278,-2.034398
1,321,0.974909,1.462363,-2.070729
1,322,0.998054,1.497081,-2.104941
1,323,1.008496,1.512745,-2.121088
1,324,0.970055,1.455083,-2.063263
1,325,1.007833,1.511749,-2.119665
1,326,0.984332,1.476498,-2.084809
1,327,1.009460,1.514190,-2.122953
1,328,1.004090,1.506135,-2.114503
1,329,1.023378,1.535067,-2.143386
1,330,1.054174,1.581260,-2.190091
1,331,1.040279,1.560418,-2.169334
1,332,1.010642,1.515963,-2.124701
1,333,0.995256,1.492883,-2.101368
1,334,1.013870,1.520805,-2.128812
1,335,0.973850,1.460775,-2.068864
1,336,1.035245,1.552867,-2.161424
1,337,1.013282,1.519924,-2.128024
1,338,0.999095,1.498642,-2.106947
1,339,1.026249,1.539374,-2.148017
1,340,0.991116,1.486673,-2.094399
1,341,0.979371,1.469056,-2.077183
1,342,0.998293,1.497440,-2.105661
1,343,1.002255,1.503382,-2.111815
1,344,0.981762,1.472643,-2.081126
1,345,1.049596,1.574393,-2.182822
1,346,1.020980,1.531470,-2.140408
1,347,1.050409,1.575614,-2.184796
1,348,1.040642,1.560964,-2.169950
1,349,1.020816,1.531225,-2.139815
1,350,0.998861,1.498291,-2.107763
1,351,0.987335,1.481003,-2.088971
1,352,0.982370,1.473555,-2.082083
1,353,1.021652,1.532477,-2.141108
1,354,0.975589,1.463383,-2.072174
1,355,0.997597,1.496396,-2.105724
1,356,1.035853,1.553779,-2.162647
1,357,0.989880,1.484820,-2.093554
1,358,0.991854,1.487781,-2.096653
1,359,1.013251,1.519876,-2.128612
1,360,0.992474,1.488711,-2.097324
1,361,0.997078,1.495618,-2.104386
1,362,1.014070,1.521105,-2.129430
1,363,1.003352,1.505028,-2.113977
1,364,1.005217,1.507825,-2.116597
1,365,1.016920,1.525380,-2.134289
1,366,1.012849,1.519274,-2.128314
1,367,1.002798,1.504197,-2.112690
1,368,1.008528,1.512792,-2.121769
1,369,0.962917,1.444375,-2.052753
1,370,0.992147,1.488220,-2.096562
1,371,0.962733,1.444100,-2.051722
1,372,1.023791,1.535686,-2.144832
1,373,0.996134,1.494201,-2.102842
1,374,1.000975,1.501462,-2.109521
1,375,1.010276,1.515413,-2.123382
1,376,0.991421,1.487131,-2.095458
1,377,1.014850,1.522275,-2.131002
1,378,1.009906,1.514859,-2.122807
1,379,0.995578,1.493366,-2.102490
1,380,1.064494,1.596742,-2.205226
1,381,1.069411,1.604116,-2.212877
1,382,1.065970,1.598955,-2.207765
1,383,1.007253,1.510879,-2.119283
1,384,1.032219,1.548328,-2.157198
1,385,1.056760,1.585140,-2.193804
1,386,0.973200,1.459799,-2.067463
1,387,1.012728,1.519092,-2.127753
1,388,0.972741,1.459112,-2.066144
1,389,1.046000,1.569000,-2.177520
1,390,1.023172,1.534759,-2.143522
1,391,1.026912,1.540368,-2.148893
1,392,1.068807,1.603211,-2.212121
1,393,1.054991,1.582486,-2.191254
1,394,1.031469,1.547204,-2.155632
1,395,1.047303,1.570954,-2.180473
1,396,1.060560,1.590840,-2.199153
1,397,1.016989,1.525484,-2.133829
1,398,0.995440,1.493161,-2.101171
1,399,1.023903,1.535854,-2.144000
1,400,1.025151,1.537727,-2.145489
1,401,1.018684,1.528026,-2.136462
1,402,1.002864,1.504297,-2.111720
1,403,0.967842,1.451762,-2.059657
1,404,0.967029,1.450544,-2.057664
1,405,0.986239,1.479358,-2.086386
1,406,0.981691,1.472537,-2.079522
1,407,0.988830,1.483244,-2.090659
1,408,0.968418,1.452627,-2.060368
1,409,0.978673,1.468009,-2.075460
1,410,0.940204,1.410306,-2.016981
1,411,0.988306,1.482459,-2.089314
1,412,0.952573,1.428860,-2.035426
1,413,0.983781,1.475671,-2.083333
1,414,1.017947,1.526920,-2.134791
1,415,0.971669,1.457503,-2.064990
1,416,0.964450,1.446675,-2.054766
1,417,0.997332,1.495998,-2.103051
1,418,1.004359,1.506538,-2.113999
1,419,0.993257,1.489885,-2.097376
1,420,1.002184,1.503276,-2.110684
1,421,1.015261,1.522892,-2.130575
1,422,1.003975,1.505962,-2.113702
1,423,1.017402,1.526103,-2.134400
1,424,1.044734,1.567101,-2.176245
1,425,1.053947,1.580921,-2.190231
1,426,1.024301,1.536451,-2.145396
1,427,1.068627,1.602941,-2.211257
1,428,1.075554,1.613331,-2.222530
1,429,1.084680,1.627019,-2.236360
1,430,1.058398,1.587597,-2.196416
1,431,1.088285,1.632427,-2.241762
1,432,1.081403,1.622105,-2.231886
1,433,1.118490,1.677734,-2.287109
1,434,1.085439,1.628158,-2.238597
1,435,1.076913,1.615370,-2.225062
1,436,1.107344,1.661016,-2.270960
1,437,1.076338,1.614507,-2.223918
1,438,1.078527,1.617790,-2.225808
1,439,1.049849,1.574773,-2.182419
1,440,1.081765,1.622647,-2.230738
1,441,1.027211,1.540816,-2.149190
1,442,0.970463,1.455695,-2.063246
1,443,0.989088,1.483632,-2.090577
1,444,0.987530,1.481295,-2.088514
1,445,0.993779,1.490669,-2.098393
1,446,0.963060,1.444589,-2.051159
1,447,0.972723,1.459085,-2.065899
1,448,0.952411,1.428616,-2.035570
1,449,0.979653,1.469479,-2.076418
1,450,0.969907,1.454861,-2.061886
1,451,1.010995,1.516493,-2.123571
1,452,0.997591,1.496387,-2.103813
1,453,1.014286,1.521429,-2.129641
1,454,1.033151,1.549726,-2.158287
1,455,1.019002,1.528504,-2.136960
1,456,0.990443,1.485664,-2.093287
1,457,1.014828,1.522242,-2.129869
1,458,1.013015,1.519522,-2.127344
1,459,0.986967,1.480450,-2.087903
1,460,0.985671,1.478507,-2.085612
1,461,1.008629,1.512944,-2.121413
1,462,0.985531,1.478296,-2.085996
1,463,0.996173,1.494259,-2.102057
1,464,1.010077,1.515115,-2.123573
1,465,1.029149,1.543724,-2.152334
1,466,1.012247,1.518371,-2.125991
1,467,1.055094,1.582642,-2.190923
1,468,0.998055,1.497082,-2.105339
1,469,1.006873,1.510310,-2.119466
1,470,1.017815,1.526722,-2.135440
1,471,1.015166,1.522750,-2.131244
1,472,0.988276,1.482413,-2.090786
1,473,1.012758,1.519137,-2.127867
1,474,1.005623,1.508435,-2.118188
1,475,1.020001,1.530002,-2.139627
1,476,1.056968,1.585452,-2.195078
1,477,1.050100,1.575150,-2.185493
1,478,1.009599,1.514399,-2.124914
1,479,1.048472,1.572709,-2.183121
1,480,1.083978,1.625967,-2.236770
1,481,1.073212,1.609817,-2.219806
1,482,1.095767,1.643650,-2.253949
1,483,1.059631,1.589447,-2.198883
1,484,1.051296,1.576944,-2.186629
1,485,1.014065,1.521098,-2.130976
1,486,1.008235,1.512352,-2.121129
1,487,1.019859,1.529788,-2.138925
1,488,1.023023,1.534534,-2.143715
1,489,0.997933,1.496899,-2.106419
1,490,1.026145,1.539218,-2.148372
1,491,0.987653,1.481479,-2.090809
1,492,0.962789,1.444183,-2.052720
1,493,1.016910,1.525365,-2.134032
1,494,0.968282,1.452423,-2.060377
1,495,0.965635,1.448452,-2.056821
1,496,0.986523,1.479785,-2.087715
1,497,0.963311,1.444966,-2.053455
1,498,0.954957,1.432436,-2.040413
1,499,0.922247,1.383371,-1.989050
1,500,0.984857,1.477286,-2.085201
1,501,0.940920,1.411380,-2.019209
1,502,0.985820,1.478730,-2.086750
1,503,0.968903,1.453355,-2.061463
1,504,0.956815,1.435222,-2.043613
1,505,0.947302,1.420953,-2.028281
1,506,0.978346,1.467519,-2.075805
1,507,0.951447,1.427170,-2.034838
1,508,0.960118,1.440177,-2.047100
1,509,0.977192,1.465788,-2.073532
1,510,0.950865,1.426298,-2.034123
1,511,0.995040,1.492561,-2.100061
1,512,0.992731,1.489097,-2.096926
1,513,0.995994,1.493991,-2.102230
1,514,1.004438,1.506657,-2.114819
1,515,0.954557,1.431836,-2.040004
1,516,0.988172,1.482258,-2.090556
1,517,1.028376,1.542563,-2.151493
1,518,1.026619,1.539928,-2.148593
1,519,1.020903,1.531355,-2.140815
1,520,1.010459,1.515688,-2.124835
1,521,1.048550,1.572824,-2.182079
1,522,1.007054,1.510581,-2.118683
1,523,1.004366,1.506549,-2.115535
1,524,1.027164,1.540746,-2.149432
1,525,1.026242,1.539363,-2.148624
1,526,0.997083,1.495624,-2.104038
1,527,0.998422,1.497633,-2.105479
1,528,0.957621,1.436432,-2.044175
1,529,0.982435,1.473653,-2.081047
1,530,0.953394,1.430091,-2.037672
1,531,0.926708,1.390062,-1.997615
1,532,0.954060,1.431089,-2.038476
1,533,0.896911,1.345367,-1.952441
1,534,0.915998,1.373997,-1.981504
1,535,0.910973,1.366459,-1.973394
1,536,0.965854,1.448782,-2.056501
1,537,0.952930,1.429395,-2.036985
1,538,0.945653,1.418480,-2.026609
1,539,0.980022,1.470033,-2.078006
1,540,0.982414,1.473621,-2.081847
1,541,1.002289,1.503434,-2.111251
1,542,0.944808,1.417212,-2.025165
1,543,0.980306,1.470459,-2.078627
1,544,0.947998,1.421997,-2.029868
1,545,0.947167,1.420750,-2.029217
1,546,0.945747,1.418621,-2.026646
1,547,0.934110,1.401166,-2.008880
1,548,0.916216,1.374323,-1.981477
1,549,0.955528,1.433292,-2.040171
1,550,0.933793,1.400689,-2.008229
1,551,0.916784,1.375176,-1.982231
1,552,0.951040,1.426560,-2.033073
1,553,0.964534,1.446801,-2.053685
1,554,0.955763,1.433644,-2.040279
1,555,0.933160,1.399741,-2.006484
1,556,0.944222,1.416333,-2.023150
1,557,0.952419,1.428629,-2.035437
1,558,0.954793,1.432189,-2.038893
1,559,0.938000,1.407000,-2.014717
1,560,0.970984,1.456476,-2.064517
1,561,0.987438,1.481156,-2.089026
1,562,0.993529,1.490294,-2.097939
1,563,0.961179,1.441769,-2.049125
1,564,0.992097,1.488145,-2.095625
1,565,0.994144,1.491215,-2.098301
1,566,0.967875,1.451812,-2.057957
1,567,0.945900,1.418850,-2.026125
1,568,0.982584,1.473877,-2.081045
1,569,0.953942,1.430913,-2.037877
1,570,0.960316,1.440474,-2.047666
1,571,0.974701,1.462051,-2.067443
1,572,0.946366,1.419549,-2.026452
1,573,0.941355,1.412032,-2.018865
1,574,0.940582,1.410873,-2.017246
1,575,0.927057,1.390586,-1.997798
1,576,0.928730,1.393095,-2.000213
1,577,0.944964,1.417447,-2.024208
1,578,0.949206,1.423809,-2.030509
1,579,0.933589,1.400383,-2.006668
1,580,0.980979,1.471469,-2.078402
1,581,0.930060,1.395090,-2.002376
1,582,0.937725,1.406588,-2.013080
1,583,0.935971,1.403956,-2.009725
1,584,0.963457,1.445186,-2.052268
1,585,0.982367,1.473551,-2.080772
1,586,0.984182,1.476273,-2.084552
1,587,0.981203,1.471804,-2.079538
1,588,0.965496,1.448244,-2.055890
1,589,0.991360,1.487040,-2.095012
1,590,1.002659,1.503989,-2.111737
1,591,0.983343,1.475015,-2.082775
1,592,1.038988,1.558482,-2.166451
1,593,1.021977,1.532966,-2.140808
1,594,1.039634,1.559452,-2.167133
1,595,1.052197,1.578295,-2.186490
1,596,1.116303,1.674454,-2.283652
1,597,1.052678,1.579018,-2.187573
1,598,1.102296,1.653444,-2.262635
1,599,1.064593,1.596890,-2.205439
1,600,1.078740,1.618110,-2.227573
1,601,1.098123,1.647185,-2.256221
1,602,1.048728,1.573092,-2.181381
1,603,1.037764,1.556646,-2.164611
1,604,1.018858,1.528287,-2.136323
1,605,0.986714,1.480071,-2.087407
1,606,0.979765,1.469647,-2.077169
1,607,0.987297,1.480945,-2.088448
1,608,1.001088,1.501632,-2.108797
1,609,1.001905,1.502858,-2.110333
1,610,1.007612,1.511419,-2.119167
1,611,0.970844,1.456266,-2.063683
1,612,0.986882,1.480322,-2.087490
1,613,0.982258,1.473387,-2.081177
1,614,0.967528,1.451292,-2.058869
1,615,0.983022,1.474532,-2.082231
1,616,0.968264,1.452397,-2.059811
1,617,0.992083,1.488124,-2.094902
1,618,1.030919,1.546378,-2.154599
1,619,0.995401,1.493101,-2.100361
1,620,1.062868,1.594302,-2.202286
1,621,1.069033,1.603549,-2.211685
1,622,1.055602,1.583402,-2.192049
1,623,1.097796,1.646694,-2.255610
1,624,1.081466,1.622199,-2.231178
1,625,1.074110,1.611164,-2.219718
1,626,1.053781,1.580671,-2.189419
1,627,1.034799,1.552198,-2.160300
1,628,0.995792,1.493688,-2.102061
1,629,1.013996,1.520993,-2.129434
1,630,1.037015,1.555523,-2.164309
1,631,0.988733,1.483100,-2.092152
1,632,1.025759,1.538638,-2.147246
1,633,1.009203,1.513804,-2.123390
1,634,0.996370,1.494555,-2.103127
1,635,1.033442,1.550163,-2.158529
1,636,1.063524,1.595285,-2.204205
1,637,1.017927,1.526891,-2.135326
1,638,1.057926,1.586890,-2.195743
1,639,1.049608,1.574413,-2.183694
1,640,1.027280,1.540921,-2.149245
1,641,1.028142,1.542213,-2.150926
1,642,1.030813,1.546219,-2.154812
1,643,1.053749,1.580624,-2.188975
1,644,0.975817,1.463726,-2.072141
1,645,1.009703,1.514554,-2.122748
1,646,1.037823,1.556735,-2.165217
1,647,0.985812,1.478718,-2.086920
1,648,1.001250,1.501874,-2.110945
1,649,0.990624,1.485936,-2.094405
1,650,1.042604,1.563905,-2.173405
1,651,0.998341,1.497512,-2.106387
1,652,1.034233,1.551349,-2.159763
1,653,1.056088,1.584131,-2.193309
1,654,1.007036,1.510554,-2.119427
1,655,0.958373,1.437559,-2.046579
1,656,1.014463,1.521695,-2.130083
1,657,0.983649,1.475473,-2.083773
1,658,0.998428,1.497641,-2.106364
1,659,1.010335,1.515502,-2.124054
1,660,1.018777,1.528165,-2.136611
1,661,0.992454,1.488681,-2.097029
1,662,1.022316,1.533474,-2.142315
1,663,1.009105,1.513658,-2.122505
1,664,0.991784,1.487676,-2.095792
1,665,0.968912,1.453368,-2.061354
1,666,0.956535,1.434803,-2.043057
1,667,0.990361,1.485541,-2.094530
1,668,0.966163,1.449244,-2.057743
1,669,1.004202,1.506303,-2.114779
1,670,0.995378,1.493067,-2.102545
1,671,0.958142,1.437213,-2.045748
1,672,0.949303,1.423954,-2.031826
1,673,1.000204,1.500306,-2.108386
1,674,0.944749,1.417123,-2.025761
1,675,0.990702,1.486053,-2.093980
1,676,1.017884,1.526825,-2.135088
1,677,0.961316,1.441974,-2.050663
1,678,0.974675,1.462013,-2.070499
1,679,1.006838,1.510258,-2.118271
1,680,0.993291,1.489936,-2.097891
1,681,1.035340,1.553010,-2.161487
1,682,0.953691,1.430536,-2.038618
1,683,1.048983,1.573474,-2.182425
1,684,1.026034,1.539051,-2.148169
1,685,0.955934,1.433901,-2.041846
1,686,1.011672,1.517507,-2.126247
1,687,1.011045,1.516568,-2.125065
1,688,1.026906,1.540359,-2.148794
1,689,1.035789,1.553683,-2.162260
1,690,1.021128,1.531692,-2.141172
1,691,1.041495,1.562243,-2.171806
1,692,1.044671,1.567006,-2.175527
1,693,1.056388,1.584582,-2.194190
1,694,1.052963,1.579444,-2.188568
1,695,1.050542,1.575813,-2.185259
1,696,1.086067,1.629100,-2.238466
1,697,1.059601,1.589402,-2.200056
